Genome_1	Genome_2	AAI	Stdev_AAI	Genes_Shared	Genes_Shared_Normalized_by_Genome_1_Genes
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_017945865.1_ASM1794586v1.faa	50.08556818181818	13.593493169881814	880	0.45267489711934156
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_016865385.1_ASM1686538v1.faa	49.89915700737618	13.795080275045265	949	0.4881687242798354
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_003609875.1_ASM360987v1.faa	68.56902730375427	16.605802019467706	1172	0.602880658436214
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_016026575.1_ASM1602657v1.faa	56.28451380552221	16.580425721345975	833	0.42849794238683125
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_023300185.1_ASM2330018v1.faa	61.62395721925134	17.001219359163095	935	0.4809670781893004
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_019703345.2_ASM1970334v2.faa	56.265204957102	15.501040348641261	1049	0.5396090534979424
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_020735465.1_ASM2073546v1.faa	56.72954954954955	15.928999669005021	1110	0.5709876543209876
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_018128285.1_ASM1812828v1.faa	57.74542190305206	15.623445235184409	1114	0.573045267489712
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_000007485.1_ASM748v1.faa	39.19846153846154	10.444075463151725	390	0.2006172839506173
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_003966955.1_ASM396695v1.faa	61.51258470474347	15.937500764518552	1033	0.5313786008230452
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_002287885.2_ASM228788v2.faa	39.474517374517376	11.057684483211595	518	0.2664609053497942
GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	GCA_002284895.1_ASM228489v1.faa	40.0719723183391	10.99023561828891	578	0.29732510288065844
GCA_003798325.1_ASM379832v1.faa	GCA_004322775.1_ASM432277v1.faa	48.88534258456201	13.181963763196867	1153	0.4444872783346184
GCA_003798325.1_ASM379832v1.faa	GCA_003351765.1_ASM335176v1.faa	49.35692850838482	13.163771964159427	1133	0.43677717810331534
GCA_003798325.1_ASM379832v1.faa	GCA_001302585.1_ASM130258v1.faa	47.047123893805306	13.041663545417489	1356	0.5227447956823439
GCA_003798325.1_ASM379832v1.faa	GCA_009707485.1_ASM970748v1.faa	50.02285464098073	13.538228843630106	1142	0.4402467232074017
GCA_003798325.1_ASM379832v1.faa	GCA_003096095.1_ASM309609v1.faa	47.51552185548617	12.770366433931644	1121	0.43215111796453354
GCA_003798325.1_ASM379832v1.faa	GCA_003574835.2_ASM357483v2.faa	48.57450495049505	13.420908857168037	1212	0.4672320740169622
GCA_003798325.1_ASM379832v1.faa	GCA_023923225.1_ASM2392322v1.faa	48.75447635135135	13.305207678721588	1184	0.456437933693138
GCA_003798325.1_ASM379832v1.faa	GCA_013201035.1_ASM1320103v1.faa	49.77289256198347	13.306544559072856	1210	0.4664610639938319
GCA_003798325.1_ASM379832v1.faa	GCA_014126825.1_ASM1412682v1.faa	48.13529921942758	12.787892810633739	1153	0.4444872783346184
GCA_003798325.1_ASM379832v1.faa	GCA_011801145.1_ASM1180114v1.faa	46.99976940814758	12.913939097878291	1301	0.5015420200462606
GCA_003798325.1_ASM379832v1.faa	GCA_019468565.1_ASM1946856v1.faa	48.39308314937454	12.648528906224957	1359	0.5239013107170393
GCA_003798325.1_ASM379832v1.faa	GCA_014084105.1_ASM1408410v1.faa	48.56176706827309	13.34130978255838	1245	0.4799537393986122
GCA_003798325.1_ASM379832v1.faa	GCA_010727475.1_ASM1072747v1.faa	47.483878504672894	12.917679773426695	1284	0.49498843484965305
GCA_003798325.1_ASM379832v1.faa	GCA_024298965.1_ASM2429896v1.faa	48.54806710430343	13.2431258129523	1371	0.5285273708558211
GCA_003798325.1_ASM379832v1.faa	GCA_002943525.1_ASM294352v1.faa	48.826017557861135	13.116257375106777	1253	0.4830377794911334
GCA_003798325.1_ASM379832v1.faa	GCA_900104965.1_IMG_taxon_2634166904_annotated_assembly.faa	50.903164029975024	13.689246630618687	1201	0.46299151888974555
GCA_003798325.1_ASM379832v1.faa	GCA_023614255.1_ASM2361425v1.faa	48.49787234042553	13.366839226491974	1316	0.5073245952197378
GCA_003798325.1_ASM379832v1.faa	GCA_006494775.1_ASM649477v1.faa	50.17381703470031	13.66431097481241	1268	0.48882035466461066
GCA_003798325.1_ASM379832v1.faa	GCA_002057455.1_ASM205745v1.faa	48.26043010752688	13.31407157735586	1395	0.5377794911333847
GCA_003798325.1_ASM379832v1.faa	GCA_017068375.1_ASM1706837v1.faa	47.52788753799392	12.750681083049614	1316	0.5073245952197378
GCA_003798325.1_ASM379832v1.faa	GCA_020715685.1_ASM2071568v1.faa	43.34103626943005	10.921342450300372	965	0.3720123361603701
GCA_003798325.1_ASM379832v1.faa	GCA_017654315.1_ASM1765431v1.faa	47.19720394736842	12.95409274803243	1216	0.46877409406322285
GCA_003798325.1_ASM379832v1.faa	GCA_018326265.1_ASM1832626v1.faa	48.00450160771704	12.901235535853386	1244	0.47956823438704704
GCA_003798325.1_ASM379832v1.faa	GCA_024703955.1_ASM2470395v1.faa	49.84924039320822	13.045714889252961	1119	0.43138010794140325
GCA_003798325.1_ASM379832v1.faa	GCA_000024865.1_ASM2486v1.faa	48.27231000752445	13.248077861497679	1329	0.5123361603700848
GCA_003798325.1_ASM379832v1.faa	GCA_900105025.1_IMG_taxon_2636416177_annotated_assembly.faa	40.2234375	10.96351010137208	704	0.27139552814186585
GCA_003798325.1_ASM379832v1.faa	GCA_900170005.1_PRJEB19975.faa	40.62907711757269	10.496982762770141	791	0.30493446414803393
GCA_003798325.1_ASM379832v1.faa	GCA_001701025.1_ASM170102v1.faa	47.44517576664173	13.000595086094558	1337	0.5154202004626061
GCA_003798325.1_ASM379832v1.faa	GCA_014697215.1_ASM1469721v1.faa	47.843640517897946	12.834230661615528	1313	0.5061680801850424
GCA_003798325.1_ASM379832v1.faa	GCA_011492945.1_ASM1149294v1.faa	40.575027382256295	9.602270988713908	913	0.3519660755589823
GCA_003798325.1_ASM379832v1.faa	GCA_006094695.1_ASM609469v1.faa	48.89991561181434	12.841763384255175	1185	0.45682343870470316
GCA_003798325.1_ASM379832v1.faa	GCA_003999295.1_ASM399929v1.faa	46.54362532523851	13.093902168505226	1153	0.4444872783346184
GCA_003798325.1_ASM379832v1.faa	GCA_014302635.1_ASM1430263v1.faa	49.53998203054807	13.27066973364694	1113	0.4290670778720123
GCA_003798325.1_ASM379832v1.faa	GCA_000024365.1_ASM2436v1.faa	48.107621247113165	12.781524204028308	1299	0.5007710100231303
GCA_003798325.1_ASM379832v1.faa	GCA_002443115.1_ASM244311v1.faa	48.133367346938776	13.501713237778922	980	0.37779491133384735
GCA_003798325.1_ASM379832v1.faa	GCA_002263515.1_ASM226351v1.faa	47.40871021775544	12.677697527413759	1194	0.4602929838087895
GCA_003798325.1_ASM379832v1.faa	GCA_011492965.1_ASM1149296v1.faa	40.732579185520365	9.86752694536504	884	0.3407864302235929
GCA_003798325.1_ASM379832v1.faa	GCA_008000995.1_ASM800099v1.faa	48.91181165203511	13.23795930057688	1253	0.4830377794911334
GCA_003798325.1_ASM379832v1.faa	GCA_900187045.1_51485_B01.faa	49.09323104693141	13.358146938899848	1108	0.4271395528141866
GCA_003798325.1_ASM379832v1.faa	GCA_001969445.1_ASM196944v1.faa	48.146030405405405	12.86868200793002	1184	0.456437933693138
GCA_003798325.1_ASM379832v1.faa	GCA_000017305.1_ASM1730v1.faa	49.65558354324097	13.098370556478443	1191	0.4591364687740941
GCA_003798325.1_ASM379832v1.faa	GCA_004519465.1_ASM451946v1.faa	48.53970460469157	13.237744964258553	1151	0.443716268311488
GCA_003798325.1_ASM379832v1.faa	GCA_002869785.1_ASM286978v1.faa	47.409437086092716	12.763583904303783	1208	0.4656900539707016
GCA_003798325.1_ASM379832v1.faa	GCA_009834925.2_ASM983492v2.faa	40.4890290037831	10.505123482580236	793	0.3057054741711642
GCA_003798325.1_ASM379832v1.faa	GCA_007833915.1_ASM783391v1.faa	48.17081993569132	12.937457413073753	1244	0.47956823438704704
GCA_003798325.1_ASM379832v1.faa	GCA_000348785.1_ASM34878v1.faa	41.6942014242116	10.376335923517326	983	0.3789514263685428
GCA_003798325.1_ASM379832v1.faa	GCA_000025345.1_ASM2534v1.faa	49.32589641434263	12.867182158026132	1255	0.4838087895142637
GCA_003798325.1_ASM379832v1.faa	GCA_006352065.1_ASM635206v1.faa	49.70172272354389	13.28185937627707	1219	0.4699306090979183
GCA_003798325.1_ASM379832v1.faa	GCA_000284015.1_ASM28401v1.faa	49.30251677852349	12.79645969517338	1192	0.45952197378565923
GCA_003798325.1_ASM379832v1.faa	GCA_009498035.1_ASM949803v1.faa	48.254538634658665	13.001993524708501	1333	0.5138781804163454
GCA_003798325.1_ASM379832v1.faa	GCA_014218215.1_ASM1421821v1.faa	48.91182266009852	12.653378143152237	1218	0.46954510408635314
GCA_003798325.1_ASM379832v1.faa	GCA_000306785.1_ASM30678v1.faa	48.88170246618934	12.87417795151701	1257	0.484579799537394
GCA_003798325.1_ASM379832v1.faa	GCA_003721155.4_ASM372115v4.faa	49.88927680798005	13.000578883528267	1203	0.4637625289128759
GCA_003798325.1_ASM379832v1.faa	GCA_019575955.1_ASM1957595v1.faa	48.50715835140998	13.230470734954654	922	0.3554356206630686
GCA_003798325.1_ASM379832v1.faa	GCA_014217665.1_ASM1421766v1.faa	47.9395813510942	12.406048962993223	1051	0.405165767154973
GCA_003798325.1_ASM379832v1.faa	GCA_014217565.1_ASM1421756v1.faa	49.93064150943396	13.769778852017632	1325	0.5107941403238242
GCA_003798325.1_ASM379832v1.faa	GCA_024207135.1_ASM2420713v1.faa	47.45972579263068	12.899145899373423	1167	0.4498843484965305
GCA_003798325.1_ASM379832v1.faa	GCA_006065115.1_ASM606511v1.faa	47.55955947136564	12.642522023768043	1135	0.43754818812644564
GCA_003798325.1_ASM379832v1.faa	GCA_023100725.1_ASM2310072v1.faa	48.19820948970457	12.948699316746113	1117	0.43060909791827295
GCA_003798325.1_ASM379832v1.faa	GCA_019977235.1_ASM1997723v1.faa	47.53212221304707	12.891127721120512	1211	0.46684656900539706
GCA_003798325.1_ASM379832v1.faa	GCA_018866305.1_ASM1886630v1.faa	48.033190025795356	12.843424178709313	1163	0.44834232845026983
GCA_003798325.1_ASM379832v1.faa	GCA_005280255.1_ASM528025v1.faa	48.16226415094339	12.741934702380313	1219	0.4699306090979183
GCA_003798325.1_ASM379832v1.faa	GCA_020886775.1_ASM2088677v1.faa	48.48861924686192	12.898439299645167	1195	0.46067848882035467
GCA_003798325.1_ASM379832v1.faa	GCA_001660485.1_ASM166048v1.faa	47.558791208791206	12.863111540401915	1092	0.4209714726291442
GCA_003798325.1_ASM379832v1.faa	GCA_000785535.1_ASM78553v1.faa	47.26335814722911	12.751755065737349	1209	0.46607555898226677
GCA_003798325.1_ASM379832v1.faa	GCA_001302565.1_ASM130256v1.faa	46.878892733564015	12.91541865159855	1156	0.4456437933693138
GCA_003798325.1_ASM379832v1.faa	GCA_001549895.1_ASM154989v1.faa	48.962710363153235	13.18558677783389	1129	0.43523515805705476
GCA_003798325.1_ASM379832v1.faa	GCA_002849715.1_ASM284971v1.faa	48.019279128248115	13.042907268581676	1193	0.4599074787972244
GCA_003798325.1_ASM379832v1.faa	GCA_003971545.1_ASM397154v1.faa	47.83280475718533	13.12921527784661	1009	0.3889745566692367
GCA_003798325.1_ASM379832v1.faa	GCA_002355155.1_ASM235515v1.faa	45.95053003533569	12.784676313335542	1132	0.4363916730917502
GCA_003798325.1_ASM379832v1.faa	GCA_003611035.1_ASM361103v1.faa	47.15034843205575	12.398190444384559	1148	0.4425597532767926
GCA_003798325.1_ASM379832v1.faa	GCA_014042015.1_ASM1404201v1.faa	50.14470486111111	13.338925084690647	1152	0.4441017733230532
GCA_003798325.1_ASM379832v1.faa	GCA_002025645.1_ASM202564v1.faa	47.11935201401051	12.426281213046236	1142	0.4402467232074017
GCA_003798325.1_ASM379832v1.faa	GCA_022983255.1_ASM2298325v1.faa	47.62328767123287	12.678422995651223	1095	0.42212798766383963
GCA_003798325.1_ASM379832v1.faa	GCA_023734115.1_ASM2373411v1.faa	47.43731918997107	13.110444337297592	1037	0.3997686969930609
GCA_003798325.1_ASM379832v1.faa	GCA_010119915.1_ASM1011991v1.faa	50.05501672240803	13.295169157577138	1196	0.4610639938319198
GCA_003798325.1_ASM379832v1.faa	GCA_020447105.2_ASM2044710v2.faa	48.70096805421104	13.167046863020223	1033	0.3982266769468003
GCA_003798325.1_ASM379832v1.faa	GCA_024757985.1_ASM2475798v1.faa	49.8455919395466	13.26250525650131	1191	0.4591364687740941
GCA_003798325.1_ASM379832v1.faa	GCA_024362325.1_ASM2436232v1.faa	47.9241273100616	12.895686437047273	974	0.3754818812644564
GCA_003798325.1_ASM379832v1.faa	GCA_002950575.1_ASM295057v1.faa	46.35731272294887	12.881393813538537	841	0.32420971472629145
GCA_003798325.1_ASM379832v1.faa	GCA_024134545.1_ASM2413454v1.faa	47.587876386687796	13.115611237581788	1262	0.4865073245952197
GCA_003798325.1_ASM379832v1.faa	GCA_900070365.1_Alloactinosynnema_sp._L_07.faa	47.87174089068826	13.154377710998043	1235	0.4760986892829607
GCA_003798325.1_ASM379832v1.faa	GCA_001042635.1_ASM104263v1.faa	45.28514739229025	13.021060188577215	882	0.3400154202004626
GCA_003798325.1_ASM379832v1.faa	GCA_021044565.1_ASM2104456v1.faa	46.82162408759124	12.655945144354765	1096	0.4225134926754048
GCA_003798325.1_ASM379832v1.faa	GCA_900105925.1_IMG_taxon_2639762615_annotated_assembly.faa	49.80274941084053	13.514234877402037	1273	0.4907478797224364
GCA_003798325.1_ASM379832v1.faa	GCA_001314225.1_ASM131422v1.faa	47.58905829596412	12.943187088999197	1115	0.42983808789514266
GCA_003798325.1_ASM379832v1.faa	GCA_023023025.1_ASM2302302v1.faa	47.525150150150154	12.789438715288435	1332	0.5134926754047803
GCA_003798325.1_ASM379832v1.faa	GCA_002162335.1_ASM216233v1.faa	49.71581059390048	13.268803843859756	1246	0.48033924441017734
GCA_003798325.1_ASM379832v1.faa	GCA_005937995.2_ASM593799v2.faa	49.20041390728477	13.16808957642795	1208	0.4656900539707016
GCA_003798325.1_ASM379832v1.faa	GCA_013283855.1_ASM1328385v1.faa	46.85096525096525	13.174396334693471	777	0.29953739398612184
GCA_003798325.1_ASM379832v1.faa	GCA_004011135.1_ASM401113v1.faa	47.3806767586821	12.386381698926462	1123	0.43292212798766383
GCA_003798325.1_ASM379832v1.faa	GCA_018986735.1_ASM1898673v1.faa	49.171737089201876	13.264083141512206	1065	0.41056283731688514
GCA_003798325.1_ASM379832v1.faa	GCA_013113715.1_ASM1311371v1.faa	46.99827898550725	12.86481798989128	1104	0.425597532767926
GCA_003798325.1_ASM379832v1.faa	GCA_014217625.1_ASM1421762v1.faa	47.357858376511224	12.693528097619646	1158	0.4464148033924441
GCA_003798325.1_ASM379832v1.faa	GCA_001941645.1_ASM194164v1.faa	47.61677265500795	13.032020295445005	1258	0.48496530454895914
GCA_003798325.1_ASM379832v1.faa	GCA_013394385.1_ASM1339438v1.faa	47.15277777777778	13.048005456811726	1080	0.4163454124903624
GCA_003798325.1_ASM379832v1.faa	GCA_904528075.1_ASM90452807v1.faa	47.08070175438596	12.676657294907045	1083	0.4175019275250578
GCA_003798325.1_ASM379832v1.faa	GCA_019704555.1_ASM1970455v1.faa	47.70178837555887	12.745829857372712	1342	0.5173477255204317
GCA_003798325.1_ASM379832v1.faa	GCA_005484985.1_ASM548498v1.faa	47.53413693346191	12.611091350502905	1037	0.3997686969930609
GCA_003798325.1_ASM379832v1.faa	GCA_003627075.1_ASM362707v1.faa	47.7434362934363	12.759669455185717	1036	0.39938319198149574
GCA_003798325.1_ASM379832v1.faa	GCA_000699505.1_ASM69950v1.faa	47.311180904522615	13.273525477570395	796	0.30686198920585966
GCA_003798325.1_ASM379832v1.faa	GCA_001636295.1_ASM163629v1.faa	49.60068669527897	13.130972522649929	1165	0.4491133384734002
GCA_003798325.1_ASM379832v1.faa	GCA_019443965.1_ASM1944396v1.faa	46.55159728944821	12.728844733155002	1033	0.3982266769468003
GCA_003798325.1_ASM379832v1.faa	GCA_004102025.1_ASM410202v1.faa	50.46682808716707	14.433936368530157	1239	0.47764070932922126
GCA_003798325.1_ASM379832v1.faa	GCA_000166135.1_ASM16613v1.faa	47.52592905405405	12.846577408890042	1184	0.456437933693138
GCA_003798325.1_ASM379832v1.faa	GCA_001602115.1_ASM160211v1.faa	56.85942028985507	14.717563217700782	1449	0.5585967617579028
GCA_003798325.1_ASM379832v1.faa	GCA_011299575.1_ASM1129957v1.faa	46.900196463654225	12.762718412586123	1018	0.39244410177332306
GCA_003798325.1_ASM379832v1.faa	GCA_001997345.1_ASM199734v1.faa	54.86001506024096	14.53713709039723	1328	0.5119506553585197
GCA_003798325.1_ASM379832v1.faa	GCA_003065605.1_ASM306560v1.faa	50.231467345207804	13.566271423675179	1179	0.4545104086353123
GCA_003798325.1_ASM379832v1.faa	GCA_902386885.1_UHGG_MGYG_HGUT_02405.faa	40.59929971988795	10.671095145236103	714	0.27525057825751736
GCA_003798325.1_ASM379832v1.faa	GCA_014041995.1_ASM1404199v1.faa	48.78219944082013	13.277714257514962	1073	0.4136468774094063
GCA_003798325.1_ASM379832v1.faa	GCA_900475915.1_48128_H02.faa	47.48463227222832	13.419458761944492	911	0.35119506553585195
GCA_003798325.1_ASM379832v1.faa	GCA_016726965.1_ASM1672696v1.faa	47.42775330396476	13.239257075554244	908	0.3500385505011565
GCA_003798325.1_ASM379832v1.faa	GCA_000724605.1_ASM72460v1.faa	47.85549389567148	13.320808505042711	901	0.3473400154202005
GCA_003798325.1_ASM379832v1.faa	GCA_004135385.1_ASM413538v1.faa	49.617274305555554	13.067997208257657	1152	0.4441017733230532
GCA_003798325.1_ASM379832v1.faa	GCA_023330685.1_ASM2333068v1.faa	41.083052884615384	10.116512044150301	832	0.3207401696222051
GCA_003798325.1_ASM379832v1.faa	GCA_016766755.1_ASM1676675v1.faa	56.621401657874905	14.706005591157192	1327	0.5115651503469545
GCA_003798325.1_ASM379832v1.faa	GCA_001281505.1_ASM128150v1.faa	47.60885357548241	13.13377892298533	881	0.33962991518889746
GCA_003798325.1_ASM379832v1.faa	GCA_005280335.1_ASM528033v1.faa	48.81665024630542	13.261957449611396	1015	0.3912875867386276
GCA_003798325.1_ASM379832v1.faa	GCA_023370115.1_ASM2337011v1.faa	47.04432379072063	12.450360720753201	1013	0.3905165767154973
GCA_003798325.1_ASM379832v1.faa	GCA_017945865.1_ASM1794586v1.faa	40.69430379746836	10.888269869481883	632	0.243639167309175
GCA_003798325.1_ASM379832v1.faa	GCA_016865385.1_ASM1686538v1.faa	40.75979827089337	10.682636068834324	694	0.26754047802621433
GCA_003798325.1_ASM379832v1.faa	GCA_003609875.1_ASM360987v1.faa	40.53744427934621	10.683377191715966	673	0.25944487278334616
GCA_003798325.1_ASM379832v1.faa	GCA_016026575.1_ASM1602657v1.faa	39.413953488372094	10.692704373311603	559	0.21549730146491905
GCA_003798325.1_ASM379832v1.faa	GCA_023300185.1_ASM2330018v1.faa	39.82013651877133	10.867761655471387	586	0.2259059367771781
GCA_003798325.1_ASM379832v1.faa	GCA_019703345.2_ASM1970334v2.faa	40.118927444794956	10.812231449927298	634	0.24441017733230533
GCA_003798325.1_ASM379832v1.faa	GCA_020735465.1_ASM2073546v1.faa	39.748652694610776	10.709902995361475	668	0.25751734772552043
GCA_003798325.1_ASM379832v1.faa	GCA_018128285.1_ASM1812828v1.faa	39.43422913719943	10.627665248443526	707	0.2725520431765613
GCA_003798325.1_ASM379832v1.faa	GCA_000007485.1_ASM748v1.faa	43.91985157699443	12.462038832945453	539	0.20778720123361605
GCA_003798325.1_ASM379832v1.faa	GCA_003966955.1_ASM396695v1.faa	40.52694704049844	10.69823667919124	642	0.24749421742482652
GCA_003798325.1_ASM379832v1.faa	GCA_002287885.2_ASM228788v2.faa	47.30084388185654	14.139254093802611	711	0.27409406322282187
GCA_003798325.1_ASM379832v1.faa	GCA_002284895.1_ASM228489v1.faa	48.052912019826515	13.750557428662653	807	0.3111025443330763
GCA_014041995.1_ASM1404199v1.faa	GCA_004322775.1_ASM432277v1.faa	49.12344537815126	14.133387031920915	1190	0.5096359743040685
GCA_014041995.1_ASM1404199v1.faa	GCA_003351765.1_ASM335176v1.faa	48.995996592844975	13.840595712284845	1174	0.5027837259100643
GCA_014041995.1_ASM1404199v1.faa	GCA_001302585.1_ASM130258v1.faa	46.46250974279034	13.19366387896827	1283	0.5494646680942185
GCA_014041995.1_ASM1404199v1.faa	GCA_009707485.1_ASM970748v1.faa	49.79829749103943	14.336500713362547	1116	0.4779443254817987
GCA_014041995.1_ASM1404199v1.faa	GCA_003096095.1_ASM309609v1.faa	47.28198037466548	13.41962701750314	1121	0.48008565310492507
GCA_014041995.1_ASM1404199v1.faa	GCA_003574835.2_ASM357483v2.faa	47.84411247803163	13.507809577137591	1138	0.4873661670235546
GCA_014041995.1_ASM1404199v1.faa	GCA_023923225.1_ASM2392322v1.faa	48.88692052980132	14.070388602086616	1208	0.5173447537473234
GCA_014041995.1_ASM1404199v1.faa	GCA_013201035.1_ASM1320103v1.faa	49.224290484140234	13.765067938838092	1198	0.5130620985010707
GCA_014041995.1_ASM1404199v1.faa	GCA_014126825.1_ASM1412682v1.faa	47.81261425959781	13.241452763687647	1094	0.4685224839400428
GCA_014041995.1_ASM1404199v1.faa	GCA_011801145.1_ASM1180114v1.faa	46.93648867313916	13.259986515733809	1236	0.5293361884368308
GCA_014041995.1_ASM1404199v1.faa	GCA_019468565.1_ASM1946856v1.faa	47.05276695245518	12.836243225878622	1283	0.5494646680942185
GCA_014041995.1_ASM1404199v1.faa	GCA_014084105.1_ASM1408410v1.faa	48.006890894175555	13.563157080145352	1219	0.5220556745182013
GCA_014041995.1_ASM1404199v1.faa	GCA_010727475.1_ASM1072747v1.faa	47.56688796680498	13.332556038627867	1205	0.5160599571734475
GCA_014041995.1_ASM1404199v1.faa	GCA_024298965.1_ASM2429896v1.faa	47.78020265003897	13.523373108796198	1283	0.5494646680942185
GCA_014041995.1_ASM1404199v1.faa	GCA_002943525.1_ASM294352v1.faa	47.68533864541833	13.396154743311937	1255	0.5374732334047109
GCA_014041995.1_ASM1404199v1.faa	GCA_900104965.1_IMG_taxon_2634166904_annotated_assembly.faa	48.23747795414462	13.362311385632058	1134	0.48565310492505354
GCA_014041995.1_ASM1404199v1.faa	GCA_023614255.1_ASM2361425v1.faa	47.259523809523806	13.352492329199778	1260	0.5396145610278372
GCA_014041995.1_ASM1404199v1.faa	GCA_006494775.1_ASM649477v1.faa	48.35557418273261	13.5865312004256	1193	0.5109207708779443
GCA_014041995.1_ASM1404199v1.faa	GCA_002057455.1_ASM205745v1.faa	47.24351032448378	13.120477583638927	1356	0.580728051391863
GCA_014041995.1_ASM1404199v1.faa	GCA_017068375.1_ASM1706837v1.faa	47.223137254901964	13.245711590934633	1275	0.5460385438972163
GCA_014041995.1_ASM1404199v1.faa	GCA_020715685.1_ASM2071568v1.faa	42.008795811518326	10.795812436239943	955	0.4089935760171306
GCA_014041995.1_ASM1404199v1.faa	GCA_017654315.1_ASM1765431v1.faa	47.27892918825561	13.25596377168242	1158	0.49593147751606
GCA_014041995.1_ASM1404199v1.faa	GCA_018326265.1_ASM1832626v1.faa	46.720678513731826	13.220514259124194	1238	0.5301927194860814
GCA_014041995.1_ASM1404199v1.faa	GCA_024703955.1_ASM2470395v1.faa	50.562034514078114	13.763825876771342	1101	0.4715203426124197
GCA_014041995.1_ASM1404199v1.faa	GCA_000024865.1_ASM2486v1.faa	47.730100076982296	13.11655034600146	1299	0.5563169164882227
GCA_014041995.1_ASM1404199v1.faa	GCA_900105025.1_IMG_taxon_2636416177_annotated_assembly.faa	40.01298145506419	10.749484497191942	701	0.3002141327623126
GCA_014041995.1_ASM1404199v1.faa	GCA_900170005.1_PRJEB19975.faa	40.46292286874154	10.880418258153613	739	0.3164882226980728
GCA_014041995.1_ASM1404199v1.faa	GCA_001701025.1_ASM170102v1.faa	46.647946287519744	13.19630382016528	1266	0.5421841541755889
GCA_014041995.1_ASM1404199v1.faa	GCA_014697215.1_ASM1469721v1.faa	46.72476038338658	13.248324703770164	1252	0.5361884368308352
GCA_014041995.1_ASM1404199v1.faa	GCA_011492945.1_ASM1149294v1.faa	39.79389400921659	9.823144153432269	868	0.3717344753747323
GCA_014041995.1_ASM1404199v1.faa	GCA_006094695.1_ASM609469v1.faa	49.83397328881469	13.421755282367894	1198	0.5130620985010707
GCA_014041995.1_ASM1404199v1.faa	GCA_003999295.1_ASM399929v1.faa	48.24494290375204	14.217008889068032	1226	0.5250535331905781
GCA_014041995.1_ASM1404199v1.faa	GCA_014302635.1_ASM1430263v1.faa	49.26957695769577	14.051565643303993	1111	0.47580299785867236
GCA_014041995.1_ASM1404199v1.faa	GCA_000024365.1_ASM2436v1.faa	47.16899286280729	13.188985231820798	1261	0.5400428265524625
GCA_014041995.1_ASM1404199v1.faa	GCA_002443115.1_ASM244311v1.faa	49.328557784145175	14.482453817227263	1047	0.44839400428265525
GCA_014041995.1_ASM1404199v1.faa	GCA_002263515.1_ASM226351v1.faa	46.673758865248224	12.872832499468453	1128	0.4830835117773019
GCA_014041995.1_ASM1404199v1.faa	GCA_011492965.1_ASM1149296v1.faa	39.84246411483254	9.76938162802131	836	0.35802997858672375
GCA_014041995.1_ASM1404199v1.faa	GCA_008000995.1_ASM800099v1.faa	51.52942920681986	14.489227085271072	1349	0.5777301927194861
GCA_014041995.1_ASM1404199v1.faa	GCA_900187045.1_51485_B01.faa	49.59529411764706	13.890624813707134	1020	0.43683083511777304
GCA_014041995.1_ASM1404199v1.faa	GCA_001969445.1_ASM196944v1.faa	48.98570318570319	14.012725746440582	1287	0.5511777301927195
GCA_014041995.1_ASM1404199v1.faa	GCA_000017305.1_ASM1730v1.faa	49.79452282157676	13.926092406336362	1205	0.5160599571734475
GCA_014041995.1_ASM1404199v1.faa	GCA_004519465.1_ASM451946v1.faa	47.58456014362657	13.537556638605782	1114	0.4770877944325482
GCA_014041995.1_ASM1404199v1.faa	GCA_002869785.1_ASM286978v1.faa	47.17306368330465	13.0169288467208	1162	0.497644539614561
GCA_014041995.1_ASM1404199v1.faa	GCA_009834925.2_ASM983492v2.faa	40.121293800539085	10.765691467052507	742	0.3177730192719486
GCA_014041995.1_ASM1404199v1.faa	GCA_007833915.1_ASM783391v1.faa	47.22684124386252	13.177530313590745	1222	0.523340471092077
GCA_014041995.1_ASM1404199v1.faa	GCA_000348785.1_ASM34878v1.faa	40.81609195402299	10.711085651833244	957	0.40985010706638114
GCA_014041995.1_ASM1404199v1.faa	GCA_000025345.1_ASM2534v1.faa	47.777542372881356	13.060265311334371	1180	0.5053533190578159
GCA_014041995.1_ASM1404199v1.faa	GCA_006352065.1_ASM635206v1.faa	54.60973837209303	14.99760585756186	1376	0.5892933618843683
GCA_014041995.1_ASM1404199v1.faa	GCA_000284015.1_ASM28401v1.faa	47.67585601404741	13.337558331640018	1139	0.4877944325481799
GCA_014041995.1_ASM1404199v1.faa	GCA_009498035.1_ASM949803v1.faa	47.15264385692068	13.308163902943784	1286	0.5507494646680943
GCA_014041995.1_ASM1404199v1.faa	GCA_014218215.1_ASM1421821v1.faa	47.20204603580563	12.894776804881435	1173	0.502355460385439
